text	status
当代 大学生 爱国 现状 微博 视频 歌唱祖国	B
进入 2018 年 后 ， 各个 国家 大幅度 加强 了 对 比特 币 等 数字 货币 的 监管 ， 比特 币 等 数字 货币 一度 崩溃 。 尤其 值得注意 的 是 ， 中国 打响 了 2018 年 数字 货币 监管 第一枪 ， 对 中国 人 在 境外 设立 的 数字 货币 交易所 进行 取缔 。 这 一枪 打 得 比特 币 等 数字 货币 全线 暴跌 ， 因为 虽然 中国 境内 的 数字 货币 交易 被 取缔 了 ， 但是 这些 投机 客 纷纷 转战 国外 。	OK
孟晚 舟 给 家门口 记者 们 点 披萨 某些 在 中国 的 加拿大人 只 知道 疯狂 敛财 对 我 说 的 就是 吴亦凡 就 那个 充电 宝	OK
新 铁幕 演说 我 是 一个 政治 白痴 ， 但读 了 这个 我 觉得 ， 一是 特朗普 在 拉选票 。 二是 美国 对 中国 是 一个 拉响 警报 ， 如临大敌 的 状态 。 至于 他们 所 号称 的 那些 中国 的 人民 如何 如何 ， 真心话 ， 我 一个 屁民 ， 真心 觉得 现世 安稳 ， 万家灯火 平安夜 ， 国家 稳定 才 有 这 一切 。 也许 总 有点 不 公平 什么 的 ， 但 我 真心 不 相信 美国 人民 就 都 是 平等 的 。 总之 我们 国家 的 事 轮不到 你们 来 指手画脚 ， 再说 到家 一点 ， 我 宁可 被 祖国 的 特权阶层 欺负 ， 也 不要 做 亡国奴 ， 被 外来 的 特权阶级 欺负 。 你 可以 说 我 奴性 ， 但奴 也 得 是 被 我 的 同胞 奴 ， 非我族类 ， 其心 必异 ！ 老祖宗 讲 的 没有 错 。	B
希望 大家 能 支持 最好 的 魏大勋 ， 善良 爱国 的 大勋 ， 在 支付宝 为 实力派 演员 魏大勋 打 call ， 落后 有点 多 ， 被 黑子 踩 的 有点 狠 ， 他 值得 更 多 的 关注 ， 首页 搜索 他 的 专属 编号 563815780 ， 领 红包 并用 掉 时 可以 在 弹框 中 选择 增加 能量 值 （ 这个 很 重要 ， 关系 到 阿里 合作 ， 不要 踩 别人 ， 专注 自家 ， 我们 要 善良 ） ， 不要 让 他 再 受委屈 了 ， 好 演员 不 应该 也 不会 被 埋没 ， 一起 加油	OK
“ 台湾 “ 九 合一 ” 选举 恭喜 韩国 瑜 冻 蒜 ， 基本上 蓝营 执政 板上钉钉 。 其实 TG 希望 的 也 是 这个 结果 ， 目前 一带 一路 刚 起步 + 毛衣 战 ， 确实 在 此 当口 还是 希望 两岸 稳定 ， 被 薅 点 羊毛 又 算得了 什么 ， 援非 的 银子 花 的 还 少 吗 ？ 再者 ， 川普 的 锁国 policy 让 一众 国家 集体 懵 逼 ， 大家 都 在 看 兔子 的 动作 ， 这时候 若 是 因台 问题 上升 到 国际 层面 ， 怕 是 TG 的 百年 复兴 梦要 前功尽弃 。 最后 ， 兔子 的 目标 是 追赶 老鹰 ， 当有 一天 兔子 能 与 老鹰 平起平坐 的 时候 ， TW 就 不是 问题 ， 现在 何必 为 一棵 野草 放弃 整个 森林 ， 大局 啊 。 所以 真是 搞不懂 希望 菜 菜籽 连任 那些 人 的 心理 。 PS ： 大国 博弈 ， 小国 永远 是 牺牲品 。 有 预感 又 要 被河蟹 ， 不管怎样 ， 晚安 。	B
你们 真会 玩 啊 ， 几个 月 前 我 就 发现 评论 不能 显示 ， 只能 自己 看到 。 再 之前 我 发现 评论 会 被 过 1 个 月 才 放 出来 。 前天 我 找 客服 反应 我 看不到 自己 评论 ， 今天 就 干脆 不能 评论 。 评论 功能 是 灰色 的 。 是 谁 说 我 泱泱大国 是 民主 的 ？ 是 谁 说 我们 有 言论自由 ？ 我 TM 关注 个 娱乐 都 不让 玩 ？ UC 是 阿里 系 ？ 都 敢 上 腾讯 系 一言堂 了	OK
杭州 打狗 事件 现在 打 几条 狗 你们 叫 的 比狗 还欢 ， 计划生育 的 时候 干嘛 去 了 ？ 2 德国	OK
历史 已经 多次 印证 ： 民主 国家 平时 吵吵嚷嚷 ， 一盘散沙 ， 战时 团结 的 像 一只 硬 拳头 。 专制 国家 平时 满脸 狰狞 ， 上上下下 一副 同仇敌忾 的 表象 ， 真正 打 起来 ， 往往 马上 土崩瓦解 了 。	OK
跟 孟晚 舟 被 抓 同时 发生 的 一件 事是 俄罗斯 立法 禁止 支付宝 和 微信 支付 ， 微博上 的 反应 有 天壤之别 。 。 。 。 。	OK
【 黑龙江日报 ： 挺起 铁人 的 脊梁 迈开 龙江 的 脚步 】 日前 ， 中国 侨联 公布 了 第六批 “ 中国 华侨 国际 文化交流 基地 ” 名单 ， 铁人 王进喜 纪念馆 上榜 。 铁人 王进喜 纪念馆 是 我国 第一座 工人 纪念馆 ， 是 大庆 精神 、 铁人 精神 的 传播 基地 和 爱国主义 教育 的 生动 课堂 。 O 黑龙江日报 ： 挺起 铁人 的 脊梁 迈开 龙江 的 脚步	OK
"投资者 的 信心 一次 一次 地被 证监会 打 掉 ， 形成 恶性循环 ！ 无人 监管 证监会 ， 让 证监会 的 自我 纠错 功能 极差 ， 且 出事 无人 负责 ， 或 腐败 或 顽固 成为 死穴 ！ 中国 股市 还会 大跌 ， 没有 底 ， 会 跌 的 比 美国 还 惨 ， 中国 根本 没 能力 主导 市场 ， 证监会 的 随意 干扰 市场 是 最大 的 不 稳定 因素 。 中国 股市 还会 大跌 ， 没有 底 ， 无关 估值 ， 无关 价值 ， 此次 股灾 ， 完全 是 因 证监会 引起 ， 证监会 给 市场 的 心理压力 是 超出 想像 的 ， 美国 只是 诱因 。 科创板 ， 创业板 ， 什么 通通 狗屁 板 ， 全是 圈钱 ， 美名 为 投资 。 一句 话 ， 上市 圈钱 ， 发 新股 ， 扩容 ， 哟 ， 真 有钱 ！ 答 ， 中国 不 差钱 ！ 自我剖析 ， 咱是 地主 ， 还 经常 捐 ， 没 见 国资 驰援 吗 ？ 纳税人 有钱 ！ 没见 万税 万税 万万 税 吗 ？ 再 不行 ， 咱 还有 智能 印钞机 嘛 ！ 百分之九十 的 在 阴跌 ， 意味着 百分之九十 的 股 是 没有 价值 "" 的 ， 离证 奸会 的 价投 口号 十万八千里 ， 中国 股市 成为 阴市 ！ 墓 挖 好 ， 上面 立个 牌坊 ， 中国 证奸 会 ！ """	B
我 说 孟晚 舟 这个 名字 怎么 这么 耳熟 刚 反应 过来 她 父亲 是 任正非 以前 写 论文 还用 过 她 的 案例 竟然 刚 反应 过来 。 孟 女士 加油 。	OK
【 段子 】 中美 俄 领导人 去 伊朗 参加 中东 局势 恳谈会 ， 特朗普 耀武扬威 给 专车 换上 了 00544 车牌 ， 普京 很 诧异 ， 询问 中国 成员 才 知道 含义 ， 愤然 换上 44944 车牌 ， 大会 主办方 询问 中国 代表团 意见 ， 中方 委婉 表达 ： 能否 用 中文 做 车牌 ？ 伊朗 方面 答复 ： 没 问题 ！ 次日 ， 左边 是 00544 ， 右边 是 44944 ， 中间 是 “ 有话 好好 说 ” ！	OK
红黄蓝 这 事 ， 本来 境外 势力 和 境内 的 节奏 狗们 就 给 你 挖 了 个 大坑 ， 你 北京市 方面 又 什么 证据 都 不 展示 出来 ， 记者会 也 不开 ， 今天 突然 出 了 个 1 年 多 的 判决 ， 评论 不 翻车 才 怪 呢 。	B
加拿大 必须 恢复 孟晚 舟 女士 人身自由 我们 不会 仇视 任何 一位 普通 的 加拿大 公民 ， 我们 抗议 的 是 加拿大政府 ， 当然 如果 某些 加拿大 企业 因此 被 波及 只能 说 ， 请 咨询 你们 的 政府 ！	OK
【 网友 实名 举报 汇丰银行 涉嫌 侵犯 商业秘密 罪 】 加拿大 拘押 华为公司 首席 财务 官孟晚 舟 事件 持续 发酵 。 今日 ， 网友 李明强 向 上海市公安局 实名 举报 汇丰银行 （ 中国 ） 有限公司 涉嫌 侵犯 商业秘密 罪 。 该 网友 称 ， 汇丰银行 （ 中国 ） 有限公司 可能 涉嫌 将 中国 民营企业 华为公司 的 商业 机密 ， 不 正当 的 向 外国 司法 机构 进行 泄漏 。	B
孟晚 舟 这 事情 ， 很多 人 觉得 匪夷所思 ， 其实 这 就是 美国 一直 在 搞 得 一个 长臂 管辖 原则 。 长臂 管辖 ( Longarmjurisdiction ） 在 美国 以 最低 限度 的 接触点 （ 联系 ） 为 理论 基础 形成 的 概念 。 如果 被告 有意 地 在 法院 地 作出 产生 责任 的 行为 ， 并 有权 依据 法院 地 法律 取得 权利 或 利益 时 ， 法院 就 对 由 该 行为 引起 的 诉讼 拥有 管辖权 。 开始 时 ， 用于 法院 对 人 的 管辖权 可以 及 于 本州 以外 的 外州 人 ， 主要 用于 交易 行为 和 侵权行为 ； 后来 ， 不仅 适用 于 美国 州际 之间 诉讼 ， 也 扩大 到 国际 上 ， 包括 对 外国 国民 的 长臂 管辖 。 世界 上 不少 国家 为 自己 的 法院 规定 了 程度 不同 的 长臂 管辖 ， 但 都 没有 美国 的 长臂 长 。 通俗 点 理解 ， 具体 的 是 什么 呢 ， 我们 举个 例子 说明 一下 ， 大概 就是 你 偷个 茶杯 ， 我 今天 罚 你 一万 ， 过 一个月 罚 你 坐牢 ， 明年 再罚 十万 ， 后 年 再 罚 坐牢 ， 你 有 一点 过错 ， 我 可以 在 任何 时候 无 限制 惩罚 。 中兴 、 华为 这么 大 的 企业 ， 这么 长时间 内 不能 说 没错 ， 只要 拿 着 放大镜 ， 身上 趴着 的 苍蝇 ， 都 能 给 你 挑出来 。 中兴 被 罚款 了 一轮 又 一轮 ， 华为 直接 抓人 ， 其他 的 不 说 ， 人家 在乎 我们 的 感受 ？ 只是 问题 在于 ， 这样 的 手段 来回 搞 ， 这 有点 类似 于 运动 式 执法 的 骚 操作 ， 政治 导向 作用 很 明显 的 方式 ， 谁 能 受得了 。 干脆 的 ， 因为 我 不 放心 华为 产品 ， 所以 五眼 联盟 禁用 华为 ， 市场经济 国家 玩 的 真 好 。 所以 ， 某种程度 上 说 ， 当 世界 警察 是 有 好处 的 ， 话语权 在手 ， 就是 可以 为所欲为 ， 不服 ？ 忍着 ， 直到 你 成为 了 美国 不敢 针对 的 对手 。	OK
你 莲 合约 在 韩 一天 都 该 喊 地团句 爸爸 发 什么 瘟 呢 莲 就 会 说 公司 仗势 吸血 先 让 你 爱国 ⭐ ️ 有 本事 出来 再 疯成 吗	B
现在 只要 寄出 三板斧 ， 川普 肯定 尿 。 第一 ： 完全 开发 生育 ， 乃至 补贴 二胎 。 第二 ： 坚持 粗暴 的 货币政策 。 第三 ： 给 企业 减税 。 一系列 举灌 下去 ， 强力 措 刺激 消费 ， 让 国内 市场 进一步 扩大 ， 成为 世界 产品 的 主流 消费国 ， 唐僧肉 。 这样 我们 在 贸易谈判 就 有 筹码 了 ， 米帝 不 和 我们 玩 ， 可以 和 欧美 ， 日 韩 玩 啊 ， 对 不 对 。	OK
红黄蓝 幼儿园 案一审 宣判 一年 半在 过家家 吗 ？ 出来 继续 ？ ？ ？ 法律 的 公平 和 权威 体现 在 哪 ！ ！ ！	B
【 2018 美国 中期 选举 民主党 夺回 众议院 】 11 月 6 日 ， 特朗普 迎来 期中考 ， 民主党 和 共和党 就 众议院 全部 435 个 席位 、 35 个 参议院 席位 以及 36 个 州长 席位 展开 角逐 。 目前 ， 各州 的 投票 情况 正在 统计 过程 中 。 据 分析 ， 民主党 将 获得 众议院 多数党 席位 。 共和党 则 将 在 中期 选举 后 继续 掌控 参议院 。 O 美 中期 选举 : 民主党 夺回 众议院 共和党 保住 参议院	B
美国 （ 政府 ） 为何 “ 无视 ” 气候变化 协议 ？ 最 重要 的 根本原因 之一 是 美国 在 议会 上 通过 的 减税 法案 。 （ 在 特朗普 上台 初期 ） 美国国会 参 、 众 两院 顺利 通过 了 修订 后 的 减税 法案 ， 美国 税改 方案 最终 敲定 并 通过 。 个 税 降低 了 ， 企业 税 从 35% 降到 了 15% ， 企业 外汇 汇回 美国 的 一次性 利得税 也 从 35% 降到 了 10% 。 可以 说 ， 美国 现在 的 税收 比 世界 上 其他 有些 国家 的 税收 还 低 。 但 问题 是 相关 的 环保 税 也 被 压缩 了 。 由此 导致 美国 （ 特朗普 政府 ） 淡视 了 环保 税 ， 甚至 ， 特朗普 都 不 相信 气候变化 协议 的 必要性 ， 更是 说 ： 我们 应为 美国 负责 ， 而 不该 为 其他 国家 排放 污染 “ 买单 ” 。 因此 ， 美国 （ 政府 ） 这样 的 做法 遭到 世界 各国 的 反对 。 美国 （ 政府 ） 是 以 生命 为 代价 赚取 收益 ， 最后 是 “ 有钱 没命 花 ” 。 得不偿失 的 。 （ 美国 有些 影片 常说 一句 台词 ： “ 现在 能 活者 ， 也 只 剩下 钱 了 ， 别的 都 没有 了 。 ” 这是 美国 资本家 在 生命 最后 的 时刻 最 真实 的 感慨 ） 美国 （ 政府 ） 一方 在 重振 经济 ， 一方 却 极大 伤害 世界 各国 的 利益 。	OK
我服 辽 我 胖友 一直 给 我 说 张艺兴 从 舞台 上 下去 时候 晕倒 ， 没有 队友 理他 ， 还有 人 拿走 了 他 旁边 的 一瓶 水 ， 我 一直 以为 是 真的 直到 我 亲眼看见 了 那个 动图 ， 那 他 妈 明显 是 假摔 吧 还有 爱国 人设 艹 得 未免太 过 了 吧 mac 彩妆 第一 人 ， 把 化妆 刷 称为 毛笔 ？ ？ ？ 装 得 很傻 很 可爱 但是 又 各种 在 背后 阴人 好 恶心 啊 喜欢 他 得 是 有 多 厚 的 粉丝 滤镜	B
时机 越来越 到 了 有些 欧美 学者 说 不 打算 招 中国 学生 和 今年年初 的 中兴 被 罚 都 是 活该 ！ 该 被 教训 ， 国内 乾坤 颠倒 ， 弱智 横行 ， 没 人 纠正 ， 放到 海外 被 惩罚 教 做人 ， 是 应该 的 。 基本 精神 跟不上 世界 所处 的 时代 ， 这样 一个 国家 要是 强大 会 是 人类文明 之毒 。 人类 中世纪 很长 ， 文明 如残风 之 火烛 ， 随时 被 蛮族 或 自然 变迁 灭掉 ， 当 人类 进入 工业革命 以后 ， 才 第一次 拥有 了 对抗 自然 和 野蛮 的 压倒 式 力量 ！ 科技 的 力量 之大 ， AI 与 biotech 两项 是 极品 杀手锏 ， 德行 不够 的 人 ， 自然 不 可以 拔出 这 两把 剑 ！ 德行 不够 又 脑子 进水 瞎特 么 搞 大跃进 ， 也 是 掌握 不了 最 核心 的 技术 本质 的 。 不要 老 想着 自己 国家 ， 不要 老 想着 自己 的 憋屈 ， 不要 老是 有 比较 出来 的 他 信力 ， 想一想 人类 、 文明 、 宇宙 。 要 承担 起 人类文明 走向 的 责任 ！ 那么 … 首先 … 我 得 赶紧 恢复正常 哇 ！ 我 擦 不是 人类 灭亡 就是 国人 把 自己 玩儿 完蛋 了 ～	B
今晚 把 纪录片 《 南侨 机工 》 追完 了 ， 3200 人 ， 四座 烈士 纪念碑 。 一 开始 抱 着 试试看 的 态度 ， 但 随着 当年 那 一群 青春 正好 主人公 故事 的 展开 ， 情节 的 递进 ， 深深 对 那些 年 为 抗战 前赴后继 的 前辈 们 感到 由衷 地 敬佩 。 烽火 岁月 ， 爱国 情浓 ， 正 因为 有 他们 ， 才 有 如今 安稳 的 我们 。 人生在世 ， 还是 得 努力 ， 不 辜负 青春 ， 不 辜负 为 这 得来不易 的 和平 而 负重 前行 的 人们 。	OK
李毅 ： 评余智 说 美国 抓孟晚 舟 有理 疾风 倁 劲草 5 天前 余智 ， 上海财经大学 商学院 经济学 教授 ， 发表 一篇 文章 ， 传遍 全球 ， 题为 ： 《 思考 华为 事件 要 避免 民族情绪 与 自力更生 思维 》 ， 不仅 认为 美国 抓孟晚 舟 有理 ， 而且 强烈 反对 中国 自力更生 掌握 核心技术 。 匪夷所思 。 O 李毅 ： 评余智 说 美国 抓孟晚 舟 有理 2 重庆 · 重庆 一中 ( 汉渝路 )	B
【 你 会 抵制 “ 洋节 ” 吗 ？ 】 圣诞节 刚过 ， 安徽 一 校长 在 升旗仪式 上 要求 学生 抵制 “ 洋节 ” ， 称过 圣诞节 是 中国 人 的 耻辱 。 此前 也 有人 在 微信 群中 抵制 “ 洋节 ” 。 网友 对此 进行 了 争论 。 【 投票 1 】 你 会 不会 过 圣诞节 等 节日 ？ 【 投票 2 】 以下 哪种 更 接近 你 对 抵制 “ 洋节 ” 的 看法 ？	B
在 案件 审理 的 时候 ， David Martin 当庭 表示 孟晚 舟会 留在 温哥华 ， 因为 丈夫 就 在 当地 ， 且 女儿 未来 会 转学 到 温哥华 ， 孟晚 舟 则 提出 愿意 在 自己 温哥华 的 两处 房产 安装 监控 设施 。 据 《 温哥华 太阳报 》 报道 ， 孟晚 舟 丈夫 Xiao zong Liu 在 温哥华 有 两套 房产 ， 一套 位于 高档 社区 西 28 街 ， 是 一栋 两层楼 独立 屋 ， 房屋 得到 良好 的 维护 ， 前面 草坪 也 有人 维护 ， 目前 该 房屋 窗帘 已经 全部 拉上 ， 门口 还有 监控 摄像头 。 根据 公开 物业 文件 显示 ， Xiaozong Liu 是 在 2009 年 以 270 万 加元 买下 这套 独立 屋 。 此外 在 2016 年 ， Xiaozong Liu 以 1500 万 加元 买下 了 另 一套 豪宅 ， 该 豪宅 位于 Matthews Avenue ， 地处 温哥华 豪宅 区 桑那 斯 ( Shaughnessy ) 。	B
告诉 大家 一个 不幸 的 消息 ， 天朝 渣 男 图鉴 不但 在 b 站 被和谐 ， 甚至 连 原作者 都 被 炸 号 了 ， 所以 现在 是 个 什么 情况 ， 姑娘 们 也 该 清醒 清醒 了	B
好好 过个 圣诞 先 ， 好好 过个 春节 先 呗 … … 年底 冬眠期 开启 而已 … … 特朗普 超级 开心 自己 九个 月 的 施压 达成 了 如今 的 成果 ， 这 就是 效果 ， 明年 开春 咱们 再 看 ， 美方 胃口 会 更 大 的	B
这样 搞 一 搞 也好 ， 打压 打压 中国 国内 自 嗨 和 瞎吹 的 风气 ！ 路透社 报道 ， 美国白宫 周五 发出 声明 ， 表示 总统 川普 已 明确 将要 对 中国 采取行动 ， 以 解决 中国 不 平等 的 贸易 行为 。 9 月 15 日 彭博社 报道 ， “ 尽管 姆 努钦 财长 再次 推动 与 北京 方面 的 商贸 谈判 ， 川普 已 委托 他 的 行政 团队 着手 落实 针对 2000 亿美元 中国 商品 的 惩罚性 关税 。 ” 消息 传出 后 ， 华尔街 股市 顿时 下跌 。 川普 周四 的 推文 同样 表达 了 对 中方 动手 的 意图 。 川普 推文称 ： “ 我们 没有 任何 要 跟 中国 达成协议 的 压力 。 他们 有 压力 要 跟 我们 达成协议 。 我们 的 股市 猛涨 ， 他们 的 在 崩溃 。 我们 很快 就要 收到 几十亿美元 的 关税 并 在 国内 制造 产品 。 如果 我们 见面 ， 就 见 吧 ？ ”	B
